season,fthg,ftag,odd_h,odd_d,odd_a,target
2016,0,0,2.38,3.2,3.7,10
2016,2,1,2.08,3.66,4.25,11
2016,1,3,6.5,4.9,1.67,8
2016,3,0,2.31,3.8,3.6,13
2016,1,0,2.51,3.25,3.5,11
2016,2,2,5.2,4.25,1.8,10
2016,4,5,4.5,3.7,2.1,9
2016,1,2,6.6,4.5,1.65,9
2016,1,2,2.48,3.4,3.52,9
2016,0,1,2.15,3.48,4.6,9
2016,1,0,1.66,4,8.1,11
2016,1,3,1.75,4.33,5.2,8
2016,2,0,1.89,3.65,5.3,12
2016,0,1,2.38,3.45,3.7,9
2016,4,0,2.05,3.5,4.95,14
2016,3,2,3.54,3.78,2.23,11
2016,4,1,1.74,3.8,6.85,13
2016,0,0,1.61,4.2,8,10
2016,1,1,3.6,3.56,2.45,10
2016,1,2,1.89,3.95,5.6,9
2016,5,2,1.77,4,6.2,13
2016,1,1,2.29,3.44,3.75,10
2016,2,4,7.52,4.58,1.65,8
2016,1,1,1.51,4.71,9.3,10
2016,1,1,2.26,3.4,4.3,10
2016,4,1,2.7,3.3,3.25,13
2016,0,2,2.2,3.41,4.6,8
2016,1,1,9.4,6.2,1.5,10
2016,1,1,2.98,3.27,2.82,10
2016,3,2,2.37,3.4,3.9,11
2016,1,0,2.71,3.67,3.06,11
2016,1,1,2.14,3.48,4.31,10
2016,2,0,1.3,6.25,14.53,12
2016,1,2,2.16,3.39,4.28,9
2016,0,2,3.35,3.6,2.52,8
2016,1,1,2.38,3.3,3.8,10
2016,0,1,3.6,3.49,2.45,9
2016,3,0,3.8,3.2,2.51,13
2016,2,1,1.98,3.9,4.4,11
2016,2,1,1.57,4.45,7.8,11
2016,3,0,1.32,6.8,12,13
2016,2,1,1.74,4.1,6.5,11
2016,0,0,2.05,3.76,4.1,10
2016,1,1,2.56,3.3,3.5,10
2016,0,1,3.92,3.5,2.3,9
2016,3,3,2.7,3.56,3.05,10
2016,3,1,1.29,7,15,12
2016,1,2,2.58,3.3,3.25,9
2016,1,0,5.7,3.94,1.78,11
2016,2,0,2.18,3.53,3.95,12
2016,1,0,1.57,4.5,7.9,11
2016,0,4,2.76,3.32,3.04,6
2016,0,4,9.8,4.4,1.55,6
2016,0,0,3.56,3.38,2.42,10
2016,6,0,1.17,12.5,34,16
2016,5,1,1.37,6.11,12,14
2016,2,0,1.13,14.07,36,12
2016,2,0,2.55,3.3,3.25,12
2016,0,2,7.5,4.3,1.61,8
2016,2,1,2.71,3.58,2.9,11
2016,0,0,3.57,3.4,2.38,10
2016,4,0,2.72,3.28,3.14,14
2016,3,1,1.46,5.5,11.5,12
2016,0,1,1.74,4.2,6.1,9
2016,0,0,1.78,4,5.8,10
2016,3,0,2.8,3.25,3.25,13
2016,1,1,1.71,4.35,6.12,10
2016,3,2,2.22,3.4,3.94,11
2016,2,2,1.96,3.84,4.5,10
2016,0,3,5.1,4.1,1.97,7
2016,0,1,7.6,5,1.58,9
2016,0,2,3.1,3.3,2.69,8
2016,1,2,2.7,3.32,3.1,9
2016,2,0,1.5,4.5,10,12
2016,2,0,1.94,3.66,5.3,12
2016,0,0,1.85,3.7,5.5,10
2016,2,0,2.98,3.4,2.8,12
2016,0,1,2.68,3.25,3.1,9
2016,1,1,2.75,3.15,3.32,10
2016,3,0,1.74,4,6.75,13
2016,1,0,1.82,3.74,5.92,11
2016,0,2,4.3,3.66,2.02,8
2016,1,0,2.73,3.3,3.45,11
2016,2,1,2.48,3.31,3.4,11
2016,1,1,2.18,3.46,4,10
2016,2,2,3.2,3.3,2.65,10
2016,4,0,1.6,4.4,7.5,14
2016,3,1,1.24,7.5,19,12
2016,3,0,1.76,3.94,6,13
2016,1,0,3.25,3.35,2.77,11
2016,2,1,1.52,4.95,10.05,11
2016,3,1,2.06,3.3,4.62,12
2016,1,0,1.52,5,10.32,11
2016,0,2,3.94,3.44,2.24,8
2016,1,0,1.41,5.9,15,11
2016,0,0,5.2,3.88,1.95,10
2016,2,1,2.5,3.2,3.92,11
2016,3,0,1.75,4.2,5.3,13
2016,0,1,2.28,3.35,4.25,9
2016,3,0,1.71,3.95,7,13
2016,5,1,1.84,4.5,4.9,14
2016,3,0,2.5,3.6,3.1,13
2016,0,0,6.5,4.5,1.65,10
2016,0,0,2.78,3.26,3.09,10
2016,2,0,1.9,4.1,4.8,12
2016,2,0,2.6,3.35,3.3,12
2016,0,0,2.8,3.13,3.26,10
2016,1,1,2.4,3.28,3.7,10
2016,0,0,5.8,4.3,1.73,10
2016,2,0,1.9,3.64,5.1,12
2016,2,4,3,3.7,2.65,8
2016,1,0,1.57,4.55,8.1,11
2016,1,1,2.72,3.45,3.04,10
2016,2,1,2.58,3.2,3.22,11
2016,0,1,2.93,3.41,2.81,9
2016,0,0,2.37,3.32,3.75,10
2016,0,3,3,3.4,2.8,7
2016,1,0,2,3.5,4.85,11
2016,0,0,1.88,3.64,5.25,10
2016,0,3,3.84,3.3,2.4,7
2016,0,2,2.3,3.4,3.78,8
2016,1,0,1.8,4,5.75,11
2016,1,0,2.3,3.4,3.75,11
2016,1,1,2.48,3.4,3.4,10
2016,1,3,1.65,4.4,6.3,8
2016,3,1,1.45,5.2,12,12
2016,1,1,4.69,3.62,2.12,10
2016,2,2,1.52,4.95,8.6,10
2016,1,1,1.61,4.27,7.3,10
2016,1,2,1.69,3.82,7.06,9
2016,1,0,2.82,3.3,2.92,11
2016,0,2,26,11,1.19,8
2016,1,1,2.96,3.34,2.85,10
2016,0,0,2.8,3.15,3.18,10
2016,1,1,2.16,3.25,4.75,10
2016,2,2,1.85,3.84,6.14,10
2016,1,2,13,6.9,1.36,9
2016,1,1,3.5,3.6,2.45,10
2016,1,0,1.24,8.3,21,11
2016,0,2,2.1,3.64,4.1,8
2016,0,2,5.2,3.8,2.01,8
2016,1,4,2.26,3.4,4.4,7
2016,3,3,5,3.8,1.92,10
2016,0,2,17,6.7,1.34,8
2016,2,1,1.57,4.5,7.8,11
2016,1,2,5.3,3.72,1.92,9
2016,1,1,2.23,3.45,3.96,10
2016,0,5,2.7,3.3,3.05,5
2016,5,2,1.53,4.8,9.2,13
2016,2,2,2.47,3.44,3.3,10
2016,2,1,2.9,3.46,2.87,11
2016,1,3,4.85,3.7,2.03,8
2016,1,0,2.16,3.4,4.5,11
2016,1,0,2.27,3.2,4.45,11
2016,4,2,1.41,5.9,9.9,12
2016,1,2,4.55,3.6,2.01,9
2016,2,3,1.71,4.07,6.7,9
2016,1,2,1.58,4.56,8.13,9
2016,2,1,1.82,4.05,6.4,11
2016,1,0,2.19,3.3,4.2,11
2016,2,4,2.48,3.2,3.48,8
2016,2,0,2.44,3.25,3.6,12
2016,2,1,2.07,3.4,5.11,11
2016,0,1,1.94,3.31,6.15,9
2016,1,1,2.22,3.8,3.77,10
2016,1,0,1.24,9.2,20,11
2016,1,2,2.3,3.38,4,9
2016,2,0,2.27,3.6,3.75,12
2016,2,1,5.3,3.78,1.87,11
2016,5,1,1.46,5.5,9.5,14
2016,2,0,1.84,3.78,5.6,12
2016,0,1,3.3,3.26,2.56,9
2016,2,2,1.94,3.52,5.48,10
2016,0,1,1.55,4.55,8.35,9
2016,2,2,2.63,3.4,3.12,10
2016,1,3,2,3.7,4.5,8
2016,3,1,1.92,4.2,5.2,12
2016,0,0,1.52,4.5,9.5,10
2016,1,1,3.64,3.1,2.75,10
2016,1,1,2.59,3.2,3.35,10
2016,2,0,2.12,3.5,4.2,12
2016,3,2,3.75,3.7,2.22,11
2016,2,1,2.32,3.32,3.9,11
2016,6,1,1.12,17,41,15
2016,2,1,1.75,4.4,5.5,11
2016,1,2,2.2,3.55,3.9,9
2016,3,0,1.74,4,5.9,13
2016,2,1,1.71,4,7.45,11
2016,4,1,1.57,4.5,8.65,13
2016,2,0,1.41,6.2,12,12
2016,0,1,9.9,4.5,1.58,9
2016,0,0,2.26,3.4,3.88,10
2016,0,6,5.9,3.88,1.81,4
2016,1,3,14,6.4,1.37,8
2016,1,1,3.54,3.32,2.51,10
2016,1,3,3.96,3.3,2.45,8
2016,0,1,2.22,3.32,4.6,9
2016,1,3,20,9,1.22,8
2016,3,0,2.3,3.5,3.8,13
2016,0,0,2.39,3.66,3.25,10
2016,0,0,2.14,3.4,4.12,10
2016,0,0,8.4,3.8,1.7,10
2016,1,1,2.88,3.48,2.75,10
2016,3,2,2.69,3.58,3,11
2016,1,1,2.17,3.46,4.33,10
2016,3,1,2.66,3.22,3.25,12
2016,1,2,16.5,7.8,1.28,9
2016,2,3,3.42,3.05,2.77,9
2016,3,1,1.11,13.57,41,12
2016,4,3,2.21,3.4,4.32,11
2016,3,1,1.62,4.35,7.3,12
2016,3,2,1.77,4,5.37,11
2016,1,1,1.87,3.7,5.2,10
2016,1,0,2.29,3.68,3.54,11
2016,3,1,1.52,5.43,10,12
2016,1,0,2.44,3.5,3.62,11
2016,2,0,2.3,3.4,3.65,12
2016,4,1,1.25,9,26.13,13
2016,0,1,3,3.52,2.77,9
2016,2,3,3.8,3.35,2.32,9
2016,2,2,3.42,3.85,2.26,10
2016,1,1,2.05,3.5,4.66,10
2016,1,1,4.75,3.85,1.97,10
2016,0,1,2.75,3.35,3.05,9
2016,5,0,1.35,6.2,12,15
2016,1,1,2.23,4.01,3.6,10
2016,0,0,8.5,4.59,2.26,10
2016,1,2,3.22,3.55,2.6,9
2016,1,0,2.9,3.21,2.9,11
2016,3,2,2.17,3.34,4.2,11
2016,0,1,1.81,3.8,5.51,9
2016,1,0,2.75,3.28,3.05,11
2016,0,0,1.7,3.86,6.8,10
2016,0,0,1.52,4.3,9.5,10
2016,2,1,2.16,3.35,4.4,11
2016,1,1,1.68,4.15,7.6,10
2016,0,1,2.37,3.32,3.8,9
2016,0,2,1.95,3.44,5.3,8
2016,0,1,1.82,3.9,5.2,9
2016,0,1,2.03,3.6,4.6,9
2016,2,2,2.32,3.22,3.9,10
2016,0,2,8.5,5.2,1.5,8
2016,0,0,2.7,3.36,3.04,10
2016,4,1,2.6,3.36,3.2,13
2016,1,2,3.28,3.4,2.72,9
2016,0,1,3.15,3.62,2.5,9
2016,2,1,1.95,3.58,5.2,11
2016,0,1,3.06,3.44,2.62,9
2016,1,3,4.3,3.48,2.17,8
2016,2,2,2.1,3.8,4.85,10
2016,3,0,2.68,3.02,3.3,13
2016,2,2,2.36,3.6,3.4,10
2016,1,0,2,3.56,5,11
2016,1,1,2.5,3.2,3.6,10
2016,1,0,1.94,3.85,5.2,11
2016,3,2,2.98,3.24,2.83,11
2016,1,2,2.4,3.44,3.64,9
2016,1,1,2.16,3.38,4.15,10
2016,1,0,1.71,4.4,7,11
2016,1,2,1.57,4.65,7.47,9
2016,2,4,2.44,3.4,3.4,8
2016,2,0,2.02,3.75,4.5,12
2016,1,0,3.18,3.1,2.85,11
2016,3,1,1.35,7.1,13.5,12
2016,3,0,1.82,3.75,5.8,13
2016,2,0,1.66,4.25,7.6,12
2016,0,0,3.04,3.4,2.85,10
2016,3,2,3.52,3.55,2.44,11
2016,2,2,3.18,3.64,2.56,10
2016,2,1,5.1,3.84,1.88,11
2016,2,0,1.66,3.94,8.92,12
2016,0,0,2.81,3.6,2.81,10
2016,2,1,1.53,4.42,8.9,11
2016,3,1,3.8,3.6,2.17,12
2016,1,2,1.82,3.94,5.9,9
2016,0,3,2.36,3.55,3.98,7
2016,2,1,1.28,8.67,15.54,11
2016,1,1,2.78,3.17,3.14,10
2016,0,1,1.89,3.62,5,9
2016,0,0,2.7,3.14,3.25,10
2016,1,1,3.75,3.42,2.4,10
2016,0,2,1.81,3.75,5.7,8
2016,2,0,2.94,3.42,3.15,12
2016,1,1,3.05,3.16,3.26,10
2016,1,3,5.8,4.3,4.8,8
2016,0,4,4.45,3.8,4,6
2016,2,2,6,3.95,6.1,10
2016,2,2,3.15,3.36,3.3,10
2016,3,0,9.8,4.65,11.78,13
2016,1,2,5.6,4.1,5.8,9
2016,4,0,4.2,3.55,4.25,14
2016,2,0,4.3,3.6,4.4,12
2016,1,0,4,3.7,3.7,11
2016,4,0,3.3,4.1,3.3,14
2016,1,4,6.2,4.7,6.2,7
2016,1,0,7,4.25,7,11
2016,0,2,7,4.5,6.8,8
2016,1,0,4.1,3.58,4.15,11
2016,1,0,8.6,5,8.8,11
2016,1,2,6,9.75,24.43,9
2016,1,3,7.5,4.95,7,8
2016,1,2,3,6.2,14.5,9
2016,0,0,4,3.45,4.1,10
2016,2,1,3.3,3.7,3.4,11
2016,3,2,4.7,3.75,4.65,11
2016,4,1,9.2,4.75,9.1,13
2016,1,2,4.2,3.64,4.16,9
2016,3,0,2.83,3.77,2.82,13
2016,2,0,4.8,3.74,4.9,12
2016,1,5,18.5,9.4,6.5,6
2016,0,3,3.9,3.5,3.94,7
2016,4,1,4.1,3.52,4.12,13
2016,2,2,3.38,3.28,3.2,10
2016,0,1,8,4.45,8.1,9
2016,7,1,9,6.5,9.2,16
2016,3,1,8.5,7.8,19,12
2016,3,3,3.1,3.42,3.1,10
2016,0,0,3.15,3.1,3.2,10
2016,1,1,6.6,4.4,7.2,10
2016,2,1,7.8,4.85,8,11
2016,2,3,5.9,4.3,5.7,9
2016,1,1,3.15,3.25,3.2,10
2016,1,1,4.55,3.96,4.6,10
2016,1,1,6,3.82,6.1,10
2016,4,0,8.5,8.5,19,14
2016,0,1,3.1,3.52,3.05,9
2016,2,1,4.1,4,4.1,11
2016,0,0,3.35,3.65,3.3,10
2016,0,0,8.4,4.35,8.4,10
2016,5,1,4.3,4.2,4.52,14
2016,1,3,3.05,3.4,3.04,8
2016,3,3,3.3,3.35,3.35,10
2016,2,2,3.4,3.58,3.45,10
2016,1,0,4,3.46,4.05,11
2016,1,1,8,4.5,7.63,10
2016,0,0,3.51,3.05,3.5,10
2016,0,3,3,3.45,3.02,7
2016,4,1,5.7,4.33,5.9,13
2016,1,3,2.86,3.42,2.98,8
2016,2,0,4.7,3.4,5.1,12
2016,1,1,6.2,3.9,6.3,10
2016,1,3,4.6,3.4,4.4,8
2016,2,0,3.84,3.55,3.8,12
2016,0,2,5.4,3.78,5.5,8
2016,1,0,4.4,3.38,4.4,11
2016,2,0,3.95,3.5,4,12
2016,0,4,13.5,6.56,3,6
2016,0,0,4.5,3.25,4.4,10
2016,1,0,4.7,3.62,4.7,11
2016,1,1,3.2,3.22,3.25,10
2016,0,0,5.5,3.82,5.7,10
2016,3,1,9.4,5.7,10,12
2016,1,1,6.8,4.3,6.8,10
2016,5,1,7.8,4.47,7.8,14
2016,1,2,4.05,3.66,2.22,9
2016,2,0,2.88,3.3,2.92,12
2016,4,1,3.4,3,3.5,13
2016,0,2,11.5,4.3,1.6,8
2016,2,0,3.1,3.39,3,12
2016,2,1,4.5,3.9,4.6,11
2016,0,0,3.35,2.94,3,10
2016,1,1,4.3,3.4,2.24,10
2016,2,2,1.73,4,6.8,10
2016,1,0,1.72,3.9,6.2,11
2016,2,0,2.66,3.35,3.05,12
2016,1,0,1.43,5.6,15,11
2016,1,1,2.12,3.7,3.9,10
2016,2,2,2.89,3.3,2.87,10
2016,0,2,2.14,3.35,4.2,8
2016,6,0,1.13,20.1,46,16
2016,0,0,7,4.55,1.64,10
2016,1,1,3.16,3.5,2.55,10
2016,0,2,3.64,3.4,2.34,8
2016,3,0,1.33,7.1,21,13
2016,2,0,3.05,3.25,2.77,12
2016,3,2,2.06,3.58,4.3,11
2016,1,2,3.85,3,2.7,9
2016,4,0,2.32,3.5,4.2,14
2016,1,0,2.17,3.68,3.98,11
2016,5,0,1.18,14,31,15
2016,3,3,3.2,3.41,2.54,10
2016,1,1,2.41,3.3,3.65,10
2016,2,1,1.68,4.1,7.2,11
2016,3,0,1.61,4.8,7,13
2016,1,0,2.58,3.32,3.44,11
2016,1,0,3.66,3.9,2.15,11
2016,1,2,2.84,3.32,2.94,9
2016,1,1,1.5,5,8.6,10
2016,0,1,12,6.2,1.4,9
2016,1,0,1.72,4.25,6.2,11
2016,2,0,2.07,3.16,5,12
2016,1,2,8.9,5.9,1.55,9
2016,1,0,3.3,3.4,2.48,11
2016,1,2,5,3.72,1.97,9
2016,0,2,7.9,4.7,1.55,8
2016,3,1,1.64,4.25,7,12
2016,0,0,4.65,3.44,2.1,10
2016,2,0,1.94,3.6,5.2,12
2016,0,9,20.8,8.3,1.31,1
2016,2,1,1.93,3.66,4.8,11
2016,3,2,2.79,3.18,3.15,11
2016,4,2,1.82,3.85,5.4,12
2016,2,2,3.4,3.48,2.42,10
2016,2,0,1.42,5.7,10,12
2016,1,0,1.66,4.75,6.8,11
2016,1,1,2.24,3.4,3.96,10
2016,1,1,2.34,3.41,4,10
2016,2,5,2,3.72,4.86,7
2016,2,1,2.66,3.65,2.88,11
2016,0,1,2.74,3.3,3.04,9
2016,0,1,2.54,3.28,3.42,9
2016,0,0,1.8,3.85,5.8,10
2016,3,0,2.31,3.25,3.95,13
2016,2,2,2.25,3.77,3.75,10
2016,2,1,1.55,4.77,7.53,11
2016,1,1,2.47,3.66,3.5,10
2016,2,1,2,3.7,4.4,11
2016,0,1,2.27,3.3,4.25,9
2016,1,0,1.98,3.5,5.1,11
2016,1,3,2.44,3.48,3.5,8
2016,0,1,1.78,3.9,5.8,9
2016,0,1,9.8,5,1.53,9
2016,5,1,2.73,3.12,3.44,14
2016,1,2,2.53,3.35,3.84,9
2016,2,1,9.08,4.25,1.62,11
2016,1,1,1.61,4.4,7.5,10
2016,2,2,1.89,3.88,5,10
2016,2,1,2.11,3.45,4.65,11
2016,2,0,1.68,4.25,7.4,12
2016,0,1,2.99,3.45,2.7,9
2016,1,0,2.07,3.75,4.25,11
2016,0,2,2.82,3.72,2.77,8
2016,1,1,1.92,3.7,5.1,10
2016,1,0,1.73,4.2,6,11
2016,2,1,3.1,3.45,2.74,11
2016,1,1,2.28,3.35,4,10
2016,0,2,2.38,3.6,3.6,8
2016,0,2,1.47,5.33,11,8
2016,3,0,1.59,4.55,8,13
2016,3,1,1.37,6.5,14.5,12
2016,1,1,2.07,3.46,4.65,10
2016,2,0,2.27,3.18,4.3,12
2016,1,3,7,4.55,1.63,8
2016,2,2,8.8,5.5,1.5,10
2016,3,2,2.97,3.32,2.81,11
2016,1,2,2.21,3.46,3.97,9
2016,0,1,2.05,3.7,4.35,9
2016,0,1,1.94,3.66,5.3,9
2016,4,0,1.52,6.6,9.2,14
2016,1,4,6.2,3.54,1.97,7
2016,1,1,1.9,3.42,5.5,10
2016,3,0,1.89,3.7,5.2,13
2016,0,0,6.9,4.1,1.76,10
2016,0,2,2.25,3.85,3.5,8
2016,1,1,2.07,3.49,4.4,10
2016,3,0,2.08,3.76,4,13
2016,2,0,2.11,3.8,4.2,12
2016,1,2,1.91,3.84,5.5,9
2016,0,2,3.2,3.13,2.7,8
2016,3,2,2.4,3.46,3.54,11
2016,4,0,1.43,5.8,11,14
2016,0,3,3.3,3.54,2.5,7
2016,0,1,3.6,3.56,2.35,9
2016,2,2,2.74,3.16,3.2,10
2016,2,2,1.98,3.75,5,10
2016,4,1,1.64,4.9,8.82,13
2016,0,4,6.23,4.16,1.85,6
2016,4,2,2.2,3.55,3.72,12
2016,1,1,2.47,3.7,3.7,10
2016,3,0,3,3.5,2.75,13
2016,1,3,3.35,3.23,2.53,8
2016,2,2,3.25,3.75,2.4,10
2016,3,1,2.02,3.56,4.35,12
2016,1,0,1.38,6.12,16,11
2016,1,2,1.6,5.4,5.9,9
2016,0,4,4.25,3.82,2.24,6
2016,0,0,2.05,3.54,4.4,10
2016,5,1,1.45,5.7,14,14
2016,2,0,2.12,3.75,4.5,12
2016,2,2,2.27,3.44,4.05,10
2016,3,2,1.3,7.5,16,11
2016,1,0,1.2,12.7,31,11
2016,1,1,1.84,4.05,5.25,10
2016,2,1,2.55,3.5,3.16,11
2016,1,1,2.78,3.52,2.85,10
2016,1,2,1.84,4,5.8,9
2016,1,2,1.68,4.55,6,9
2016,2,1,3.76,3.32,2.42,11
2016,3,1,2.4,3.4,3.6,12
2016,3,1,7.9,4.8,1.6,12
2016,1,1,1.94,3.65,4.85,10
2016,2,1,3.55,3.3,2.4,11
2016,1,0,2.4,3.46,3.55,11
2016,1,2,3.2,3.36,2.7,9
2016,1,1,1.54,5,9.6,10
2016,4,0,1.64,4.2,7.2,14
2016,0,3,2.52,2.95,3.85,7
2016,1,0,2.07,3.75,4.3,11
2016,1,3,4.32,3.95,2.05,8
2016,1,1,1.69,4.15,6.4,10
2016,5,0,1.95,3.75,4.65,15
2016,1,4,4.05,3.43,2.25,7
2016,0,0,2.26,3.55,3.75,10
2016,0,1,1.95,3.6,5.4,9
2016,0,0,2.44,3.45,3.52,10
2016,0,2,3.85,3.65,2.2,8
2016,2,2,1.62,4.6,7.7,10
2016,1,0,1.3,7.2,16,11
2016,3,1,1.73,4.4,6.3,12
2016,1,2,4.25,3.4,2.22,9
2016,1,0,3.8,3.46,2.52,11
2016,1,2,2.07,3.75,4.1,9
2016,1,0,6.6,4.7,1.64,11
2016,1,0,3.55,3.65,2.3,11
2016,0,1,6.16,4.15,1.74,9
2016,1,1,2.32,3.7,3.62,10
2016,1,2,3.9,3.6,2.3,9
2016,0,2,2.54,3.62,3.11,8
2016,2,1,2.58,3.25,3.8,11
2016,1,0,2.24,3.3,3.96,11
2016,2,1,1.38,5.5,11,11
2016,0,0,2.32,3.2,4.1,10
2016,1,3,12.32,6.72,1.48,8
2016,4,0,1.73,3.8,6.4,14
2016,1,0,2,3.74,4.8,11
2016,0,1,2.08,3.76,4.7,9
2016,0,2,3.25,3.4,2.51,8
2016,1,2,2.09,4.02,4.15,9
2016,4,0,1.24,8.8,17,14
2016,3,3,4.25,4.15,2.07,10
2016,1,0,2.05,3.6,4.8,11
2016,1,1,3.66,3.55,2.3,10
2016,1,2,2.2,3.45,4.05,9
2016,1,3,5.9,3.68,1.93,8
2016,3,0,1.32,7.2,15,13
2016,2,1,2.08,3.42,4.6,11
2016,2,0,3.88,3.45,2.4,12
2016,2,1,2.52,3.75,3.38,11
2016,4,1,1.71,4.2,6.15,13
2016,3,0,2.13,3.75,4.35,13
2016,2,2,3.65,3.6,2.27,10
2016,0,3,3.75,3.45,2.35,7
2016,4,1,2.44,3.3,3.84,13
2016,0,0,1.91,3.8,4.8,10
2016,0,2,3.48,3.48,2.45,8
2016,2,0,2.24,3.35,3.95,12
2016,3,0,2.4,3.44,3.45,13
2016,2,0,1.61,4.59,7.7,12
2016,1,0,1.61,4.9,6.4,11
2016,0,1,2.98,3.5,2.7,9
2016,0,2,3.14,3.46,2.6,8
2016,1,1,1.4,6.2,14,10
2016,1,3,2.2,3.59,4.2,8
2016,0,0,2.8,3.4,2.96,10
2016,1,1,1.68,4.3,6.32,10
2016,2,1,2.5,3.46,3.38,11
2016,2,0,5.8,4.4,1.76,12
2016,2,1,2.87,3.36,2.84,11
2016,3,0,1.27,7.6,16,13
2016,2,0,3.35,3.4,2.63,12
2016,0,1,2.47,3.3,3.5,9
2016,2,4,3.26,3.27,2.66,8
2016,1,0,1.35,6.9,16,11
2016,4,1,2.9,3.25,2.95,13
2016,0,1,3.92,3.22,2.35,9
2016,1,1,3.1,3.5,2.68,10
2016,1,0,2.42,3.94,3.1,11
2016,1,3,2.09,3.4,4.6,8
2016,3,0,2.52,3.5,3.2,13
2016,0,3,2.8,3.75,2.88,7
2016,2,1,5.5,4.2,1.79,11
2016,0,1,3.1,3.31,2.8,9
2016,3,0,1.55,4.75,7.2,13
2016,2,0,2.8,3.21,2.95,12
2016,1,1,3.1,3.6,2.57,10
2016,1,1,2,3.7,4.5,10
2016,2,1,2.65,3.45,3.01,11
2016,6,0,1.33,7.1,13,16
2016,0,3,2.43,3.45,3.45,7
2016,1,1,1.63,4.52,6.6,10
2016,3,2,2.85,3.8,2.7,11
2016,1,5,15.5,8,1.29,6
2016,2,1,2.12,3.61,4.25,11
2016,1,2,2.78,3.55,2.8,9
2016,0,0,2.05,3.6,4.5,10
2016,0,2,2.68,3.25,3.2,8
2016,2,1,2.75,3.75,2.8,11
2016,1,1,1.41,6.25,10,10
2016,1,2,1.68,4.5,5.8,9
2016,2,0,1.66,4.6,7.5,12
2016,2,2,2.03,3.75,4.35,10
2016,1,1,1.57,4.95,7.3,10
2016,3,0,1.5,5.1,8,13
2016,2,3,2.16,3.68,3.75,9
2016,3,0,1.3,6.2,18.5,13
2016,3,1,1.85,3.82,5.2,12
2016,3,3,5.6,3.85,1.87,10
2016,0,1,2.43,3.25,3.75,9
2016,0,1,3.6,3.5,2.47,9
2016,4,0,1.24,9.4,31,14
2016,1,2,1.22,12.7,24.89,9
2016,0,3,1.94,3.6,5.02,7
2016,0,4,5.1,4.15,1.81,6
2016,1,1,6.9,4.8,1.65,10
2016,1,1,2.69,3.6,3,10
2016,1,0,2.3,3.75,4,11
2016,6,0,1.33,6.5,13.36,16
2016,0,0,2.4,3.5,3.85,10
2016,4,0,1.72,4.3,5.6,14
2016,2,1,3,3.62,2.68,11
2016,2,1,3.35,3.4,2.5,11
2016,3,0,1.65,4.3,8.3,13
2016,0,1,4.8,3.5,2.03,9
2016,3,2,1.53,5.2,9.2,11
2016,2,2,2.68,3.4,3.45,10
2016,1,1,2.1,3.75,3.92,10
2016,5,1,2.02,3.6,4.4,14
2016,3,1,1.57,5,8.2,12
2016,0,8,15.58,9,1.28,2
2016,2,0,1.5,4.8,9.4,12
2016,1,0,2.03,3.7,4.55,11
2016,3,0,1.32,8.2,13,13
2016,1,0,4.4,3.71,2.05,11
2016,4,0,1.71,4.35,5.8,14
2016,5,1,2.28,3.43,3.76,14
2016,0,0,1.53,4.9,9.9,10
2016,2,0,1.33,6.81,14.5,12
2016,1,2,1.8,4.2,5.5,9
2016,4,0,2.48,3.5,3.46,14
2016,2,1,2.9,3.62,2.75,11
2016,2,0,1.8,4.45,6.7,12
2016,4,1,2.07,3.55,4.65,13
2016,2,3,3.72,3.8,2.18,9
2016,2,3,8.9,6.6,1.42,9
2016,4,0,1.36,6.48,11.5,14
2016,0,2,1.98,3.94,4.55,8
2016,1,0,1.37,6.36,16.5,11
2016,3,1,1.57,4.8,8.9,12
2016,0,3,5.3,4.6,1.83,7
2016,2,2,1.57,4.9,7.1,10
2016,1,4,3.75,3.7,2.4,7
2016,1,1,2.4,3.45,3.4,10
2016,2,2,2.2,3.6,3.8,10
2016,2,3,3.25,3.8,2.39,9
2016,6,0,1.13,35,56,16
2016,2,4,7.2,4.4,1.61,8
2016,0,2,11,5.2,1.51,8
2016,1,0,2.1,3.56,4.4,11
2016,0,0,1.85,4.05,5.4,10
2016,3,1,1.72,4.75,6.15,12
2016,3,2,2.23,3.28,4.2,11
2016,1,3,2.54,3.32,3.25,8
2016,2,0,2.37,3.36,3.6,12
2016,2,2,3.4,3.8,2.45,10
2016,1,2,4.7,3.48,2.2,9
2016,2,0,1.57,5.1,7.4,12
2016,0,2,2.98,3.5,2.7,8
2016,2,2,3.66,3.8,2.4,10
2016,4,0,1.73,4,6.3,14
2016,1,1,3,3.45,2.8,10
2016,0,0,5.8,4.45,1.76,10
2016,2,1,3.3,3.51,2.5,11
2016,1,1,2.13,3.62,4.15,10
2016,1,1,1.83,3.8,5.75,10
2016,2,0,1.59,4.47,7.3,12
2016,2,1,3.25,3.74,2.45,11
2016,4,1,1.35,6.09,13,13
2016,2,1,1.66,4.5,6.2,11
2016,1,1,1.28,7.43,16.5,10
2016,1,0,2.09,3.6,4.6,11
2016,1,0,2.88,3.59,2.76,11
2016,2,1,5.4,3.83,1.83,11
2016,0,0,1.71,3.98,7.5,10
2016,4,0,1.41,6.5,12.5,14
2016,0,0,2.68,3.5,2.95,10
2016,2,0,1.68,4.2,6,12
2016,3,2,1.77,3.9,5.75,11
2016,1,2,2.7,3.4,3.04,9
