id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
7454,4769,4769,2015/2016,11,24-Oct-15,1989883,8689,9851,1,1,2.4,3.1,3.2,2.4,3.1,3,2.3,3.1,3.1,2.4,3.1,3.1,2.5,3.1,2.9,2.45,3.2,3.3
15426,13274,13274,2015/2016,10,24-Oct-15,1983354,8525,10228,2,2,2.2,3.4,3.2,2.25,3.3,3,2.2,3.3,2.9,2.15,3.3,3.25,2.15,3.3,3.1,2.2,3.5,3.25
24556,21518,21518,2015/2016,9,24-Oct-15,2030170,7878,8603,1,1,2.3,3.25,3.25,2.35,3.25,3,2.4,3.3,2.75,2.3,3.2,3.1,2.4,3.1,3.1,2.3,3.4,3.3
21311,19694,19694,2015/2016,12,24-Oct-15,1990912,9860,8649,2,0,2.15,3.4,3.25,2.05,3.3,3.2,2.2,3.2,3,2.25,3.4,3.1,2.3,3.1,3.3,2.3,3.5,3.13
7449,4769,4769,2015/2016,11,24-Oct-15,1989878,8121,9747,0,0,2.4,3,3.3,2.45,3,3.3,2.3,3.1,3.1,2.4,2.9,3.2,2.62,3.1,2.75,2.5,3.1,3.3
24554,21518,21518,2015/2016,9,24-Oct-15,2030168,9864,9783,2,0,2.25,3.25,3.4,2.35,3.1,3.1,2.2,3.2,3.2,2.25,3.2,3.25,2.38,3.1,3.1,2.3,3.4,3.4
4402,1729,1729,2015/2016,10,24-Oct-15,1988803,8197,9826,1,0,2.2,3.6,3.4,2.25,3.3,3.1,2.2,3.2,3.2,2.25,3.4,3.3,2.3,2.9,3.5,2.2,3.6,3.4
19679,17642,17642,2015/2016,8,24-Oct-15,2015875,7842,7841,2,2,2.2,3.1,3.5,2.15,3.1,3.4,2.3,3.1,2.9,2.15,3.1,3.5,2.15,3,3.4,2.25,3.25,3.5
9966,7809,7809,2015/2016,10,24-Oct-15,2002179,9905,8697,1,3,2.05,3.5,3.6,2.05,3.4,3.5,2,3.3,3.6,1.95,3.5,3.6,2.05,3.6,3.4,2.05,3.8,3.5
13264,10257,10257,2015/2016,9,24-Oct-15,2060424,208931,9857,1,2,2.1,3.2,3.8,2.2,3,3.5,2.2,3.2,3.2,2.1,3.1,3.6,2.25,3.1,3.4,2.2,3.13,4
4406,1729,1729,2015/2016,10,24-Oct-15,1988807,10194,9817,0,2,2.1,3.3,4,2.1,3.25,3.5,2,3.3,3.6,2.1,3.2,4,2.15,3.1,3.6,2.1,3.3,4.1
19684,17642,17642,2015/2016,8,24-Oct-15,2015880,10212,6403,0,2,1.91,3.4,4,2,3.3,3.6,2,3.3,3.3,1.95,3.4,3.8,1.95,3.25,3.75,2,3.5,3.9
1516,1,1,2015/2016,12,24-Oct-15,1979915,8203,10000,3,4,1.85,3.6,4,1.85,3.6,3.9,1.9,3.45,3.8,1.83,3.75,4,1.91,3.5,3.6,1.85,3.9,4
15429,13274,13274,2015/2016,10,24-Oct-15,1983357,9803,10218,1,2,1.67,4.1,4,1.8,3.6,4,1.8,3.5,3.8,1.8,3.6,4.2,1.8,3.5,4,1.8,3.8,4.4
7456,4769,4769,2015/2016,11,24-Oct-15,1989885,10249,7794,2,0,1.95,3.3,4.2,1.95,3.2,4.1,1.9,3.35,3.9,1.85,3.25,4.33,2,3.1,4.2,1.95,3.3,4.75
4405,1729,1729,2015/2016,10,24-Oct-15,1988806,9850,8659,0,1,2,3.5,4.2,2,3.3,3.7,2.1,3.3,3.3,2,3.4,4,2.05,3.1,4,1.98,3.5,4.33
21310,19694,19694,2015/2016,12,24-Oct-15,1990911,8284,8597,1,2,1.83,3.6,4.2,1.75,3.5,4.1,1.75,3.4,4.3,1.85,3.6,3.8,1.91,3.2,4.33,1.91,3.8,4
1518,1,1,2015/2016,12,24-Oct-15,1979917,1773,8475,0,2,1.8,3.75,4.2,1.75,3.7,4.33,1.75,3.5,4.5,1.75,3.6,4.33,1.75,3.75,4,1.75,3.9,4.5
19681,17642,17642,2015/2016,8,24-Oct-15,2015877,7844,10215,1,1,1.7,3.6,5,1.75,3.25,5,1.7,3.5,4.4,1.73,3.5,5,1.73,3.3,4.8,1.75,3.5,5.4
9962,7809,7809,2015/2016,10,24-Oct-15,2002175,8178,10269,4,3,1.57,4.33,5.5,1.57,4.33,5.5,1.6,3.9,5,1.55,4.2,5.25,1.62,3.6,6,1.57,4.6,5.4
24549,21518,21518,2015/2016,9,24-Oct-15,2030163,8302,8305,5,0,1.44,4.33,8,1.48,4.33,7,1.5,4,6.1,1.44,4.2,7,1.5,4,7,1.5,4.6,7.5
1514,1,1,2015/2016,12,24-Oct-15,1979913,9991,8573,2,2,1.4,4.5,8,1.45,4.4,6.5,1.45,4,7,1.44,4.33,7,1.44,4.2,6.5,1.44,4.6,7
21308,19694,19694,2015/2016,12,24-Oct-15,1990909,8485,9927,1,1,1.4,4.5,8,1.36,4.33,7.25,1.4,4.1,7,1.4,4.5,7.5,1.44,3.8,9,1.5,4.3,7
4399,1729,1729,2015/2016,10,24-Oct-15,1988800,9825,8668,2,1,1.44,4.75,8,1.44,4.6,7.25,1.45,4,7,1.44,4.5,8,1.44,4,8,1.44,4.8,8
9960,7809,7809,2015/2016,10,24-Oct-15,2002173,9823,8722,4,0,1.1,9,29,1.12,9,23,1.15,7,15,1.1,10,26,1.11,7.5,29,1.08,12,31
13265,10257,10257,2015/2016,9,25-Oct-15,2060425,8533,9875,0,1,4.5,3.6,1.83,4.5,3.5,1.83,4.2,3.5,1.8,4.33,3.5,1.8,4.5,3.3,1.85,4.8,3.6,1.85
24550,21518,21518,2015/2016,9,25-Oct-15,2030164,8306,10205,0,0,3.5,3.25,2.2,3.25,3.25,2.2,3.3,3.3,2.1,3.5,3.25,2.1,3.5,3.1,2.2,3.6,3.4,2.2
4401,1729,1729,2015/2016,10,25-Oct-15,1988802,8678,8586,1,5,3.4,3.5,2.25,3.3,3.3,2.25,3.2,3.2,2.2,3.4,3.3,2.25,3.5,3,2.25,3.5,3.4,2.25
7458,4769,4769,2015/2016,11,25-Oct-15,1989887,9837,9829,0,1,3,3.1,2.5,3.2,3.1,2.4,2.8,3.1,2.5,3,3.1,2.4,3.1,3.1,2.4,3.25,3.2,2.45
1520,1,1,2015/2016,12,25-Oct-15,1979919,9997,8571,2,1,2.5,3.5,2.63,2.5,3.5,2.6,2.4,3.3,2.75,2.5,3.2,2.75,2.38,3.2,2.8,2.5,3.4,2.8
1517,1,1,2015/2016,12,25-Oct-15,1979916,9986,9985,2,3,2.5,3.4,2.7,2.35,3.3,2.9,2.3,3.3,2.9,2.4,3.3,2.8,2.38,3.3,2.75,2.5,3.5,2.75
24552,21518,21518,2015/2016,9,25-Oct-15,2030166,8581,8560,0,4,2.63,3.2,2.8,2.7,3,2.75,2.6,3.2,2.6,2.62,2.9,2.8,2.7,3.1,2.7,2.75,3.13,2.9
13267,10257,10257,2015/2016,9,25-Oct-15,2060427,8535,8686,1,2,2.5,3.4,2.8,2.6,3.25,2.9,2.6,3.2,2.6,2.4,3.25,2.8,2.6,3.1,2.8,2.55,3.3,3
4404,1729,1729,2015/2016,10,25-Oct-15,1988805,10260,8456,0,0,2.6,3.5,2.8,2.65,3.3,2.85,2.6,3.2,2.6,2.5,3.3,2.75,2.7,3.2,2.88,2.63,3.5,2.8
15431,13274,13274,2015/2016,10,25-Oct-15,1983359,8277,8593,1,3,2.4,3.3,2.88,2.45,3.25,2.75,2.5,3.3,2.5,2.4,3.3,2.8,2.5,3.4,2.5,2.45,3.5,2.8
15430,13274,13274,2015/2016,10,25-Oct-15,1983358,7788,10217,1,1,2.35,3.4,2.88,2.3,3.3,2.9,2.4,3.3,2.65,2.38,3.4,2.8,2.3,3.5,2.7,2.4,3.6,2.8
7453,4769,4769,2015/2016,11,25-Oct-15,1989882,8639,8592,1,2,2.6,3.1,2.9,2.7,3.2,2.8,2.6,3.05,2.75,2.62,3,2.8,2.7,3.1,2.7,2.63,3.2,3
4407,1729,1729,2015/2016,10,25-Oct-15,1988808,8472,10261,3,0,2.6,3.4,2.9,2.55,3.3,2.65,2.3,3.3,2.9,2.62,3.3,2.88,2.62,3.1,3,2.63,3.3,2.9
19680,17642,17642,2015/2016,8,25-Oct-15,2015876,8348,10238,0,2,2.3,3.2,3.2,2.35,3.1,3,2.3,3.1,2.9,2.3,3,3.2,2.45,2.9,3,2.38,3.2,3.3
15432,13274,13274,2015/2016,10,25-Oct-15,1983360,8464,8674,1,1,2.2,3.4,3.2,2.2,3.4,3,2.2,3.3,2.9,2.2,3.3,3.25,2.25,3.4,2.88,2.2,3.5,3.25
9963,7809,7809,2015/2016,10,25-Oct-15,2002176,9788,10189,3,1,2.15,3.5,3.3,2.3,3.4,3.1,2.2,3.3,3.1,2.15,3.4,3.25,2.25,3.1,3.4,2.2,3.6,3.3
19678,17642,17642,2015/2016,8,25-Oct-15,2015874,9772,9768,0,3,2.2,3.2,3.4,2.2,3.1,3.4,2.1,3.2,3.4,2.15,3.1,3.5,2.2,3.2,3.4,2.2,3.3,3.6
4403,1729,1729,2015/2016,10,25-Oct-15,1988804,8650,8466,1,1,2.05,3.6,3.8,2.05,3.5,3.6,1.85,3.45,4,2.1,3.4,3.75,2.1,3.3,3.9,2.1,3.5,3.8
13272,10257,10257,2015/2016,9,25-Oct-15,2060432,9882,9876,4,1,2,3.3,4,1.95,3.3,4,1.9,3.45,3.8,1.95,3.3,4,2,3.2,4,2.05,3.4,4.1
1513,1,1,2015/2016,12,25-Oct-15,1979912,8635,8342,3,1,1.85,3.6,4,1.9,3.6,3.75,1.9,3.45,3.8,1.85,3.6,4,1.91,3.5,3.6,1.87,3.75,4
13269,10257,10257,2015/2016,9,25-Oct-15,2060429,8543,9804,3,0,1.91,3.5,4.2,1.9,3.3,4.4,1.9,3.45,3.8,1.85,3.3,4.2,2,3.1,4.2,1.93,3.4,4.75
19676,17642,17642,2015/2016,8,25-Oct-15,2015872,158085,188163,1,1,1.85,3.2,4.75,1.83,3.2,4.5,1.85,3.4,3.8,1.8,3.3,4.75,1.85,3,4.6,1.83,3.3,5.2
13270,10257,10257,2015/2016,9,25-Oct-15,2060430,8564,7943,2,1,1.75,3.6,5,1.8,3.6,4.6,1.75,3.5,4.5,1.75,3.4,4.75,1.83,3.2,4.8,1.8,3.7,5
13273,10257,10257,2015/2016,9,25-Oct-15,2060433,8600,9891,1,0,1.67,3.75,5.5,1.75,3.6,4.5,1.8,3.5,4.2,1.67,3.6,5,1.73,3.3,5.5,1.7,3.8,5.75
24553,21518,21518,2015/2016,9,25-Oct-15,2030167,9906,10267,2,1,1.57,3.8,6.5,1.57,4,6.5,1.65,3.7,4.9,1.57,3.75,6.5,1.62,3.3,7,1.57,4,7
7450,4769,4769,2015/2016,11,25-Oct-15,1989879,9827,10242,1,0,1.5,3.8,7.5,1.57,3.7,6.25,1.6,3.6,5.6,1.53,3.8,6,1.55,4,6,1.55,4.2,7
15433,13274,13274,2015/2016,10,25-Oct-15,1983361,10235,10229,3,1,1.4,4.5,7.5,1.42,4.33,6.75,1.4,4,6.5,1.4,4.5,6.5,1.4,4.5,6.5,1.4,5,7
19683,17642,17642,2015/2016,8,25-Oct-15,2015879,9773,10264,0,0,1.33,4.75,9.5,1.33,4.6,9.25,1.35,4.5,7.3,1.33,5,9,1.33,4.5,11,1.3,5.25,11.5
13268,10257,10257,2015/2016,9,25-Oct-15,2060428,9885,8524,2,0,1.33,5,10,1.35,4.75,10,1.4,4.4,7.3,1.36,4.5,10,1.36,4.2,11,1.33,5,12
7457,4769,4769,2015/2016,11,25-Oct-15,1989886,9847,9853,4,1,1.25,6,12,1.28,5.5,12.5,1.3,5,9,1.25,5.5,13,1.3,5,11,1.25,6,15
9961,7809,7809,2015/2016,10,25-Oct-15,2002174,9789,8406,5,1,1.2,7,13,1.2,7,13,1.25,5.5,10.3,1.18,7,15,1.22,6,13,1.17,8,17
21309,19694,19694,2015/2016,12,25-Oct-15,1990910,9925,9938,5,0,1.17,7.5,13,1.18,6,11.5,1.17,5.8,13,1.18,7,15,1.22,6,12,1.18,7.5,15
24548,21518,21518,2015/2016,9,25-Oct-15,2030162,8634,8372,3,1,1.11,10,19,1.11,9.5,21,1.1,8,20,1.11,10,21,1.14,7,21,1.11,11,31
19677,17642,17642,2015/2016,8,26-Oct-15,2015873,9807,6367,1,0,1.83,3.4,4.5,1.87,3.25,4.2,1.9,3.3,3.7,1.85,3.1,4.5,1.91,3,4.33,1.9,3.3,4.8
24555,21518,21518,2015/2016,9,26-Oct-15,2030169,8315,9869,3,0,1.53,4,7,1.55,4,6.5,1.6,3.7,5.4,1.5,4,6.5,1.57,3.5,7,1.55,4.2,7
12905,10257,10257,2015/2016,10,27-Oct-15,2060445,9857,8636,0,1,5,3.5,1.75,4.4,3.5,1.8,4.2,3.5,1.8,4.5,3.4,1.8,4.75,3.4,1.8,5.5,3.5,1.8
1526,1,1,2015/2016,13,27-Oct-15,1979925,9994,9991,1,2,3.8,3.4,1.95,3.7,3.6,1.91,4,3.45,1.85,3.6,3.5,2,3.5,3.3,2,3.6,3.6,2
1523,1,1,2015/2016,13,27-Oct-15,1979922,8573,9987,3,2,2.3,3.3,3.1,2.25,3.4,3,2.3,3.3,2.9,2.25,3.3,3,2.2,3.3,3,2.3,3.4,3
1525,1,1,2015/2016,13,27-Oct-15,1979924,274581,10001,2,2,1.7,3.8,4.6,1.78,3.6,4.4,1.9,3.45,3.8,1.73,3.6,4.5,1.8,3.5,4,1.75,3.8,4.4
12912,10257,10257,2015/2016,10,28-Oct-15,2060452,7943,9885,1,0,4.75,3.6,1.75,4.6,3.6,1.75,4.5,3.5,1.75,4.75,3.5,1.75,4.75,3.4,1.8,5.75,3.6,1.75
12907,10257,10257,2015/2016,10,28-Oct-15,2060447,9876,8535,0,2,4.2,3.5,1.85,4,3.4,1.9,3.8,3.45,1.9,4,3.5,1.85,4.2,3.25,1.95,4.75,3.6,1.87
12904,10257,10257,2015/2016,10,28-Oct-15,2060444,8524,8543,2,1,2.9,3.3,2.38,2.9,3.25,2.4,2.9,3.3,2.3,3,3.2,2.3,3,3.25,2.38,3.25,3.2,2.45
1528,1,1,2015/2016,13,28-Oct-15,1979927,8475,9986,0,1,2.75,3.3,2.5,2.6,3.4,2.55,2.65,3.3,2.5,2.7,3.3,2.5,2.7,3.3,2.4,2.7,3.5,2.5
12906,10257,10257,2015/2016,10,28-Oct-15,2060446,9891,208931,2,1,2.2,3.4,3.2,2.35,3.2,3,2.3,3.2,3,2.3,3.25,3.1,2.4,3.1,3.1,2.38,3.2,3.4
12913,10257,10257,2015/2016,10,28-Oct-15,2060453,9804,10233,3,3,2,3.3,3.75,2,3.3,3.8,2,3.3,3.6,1.95,3.3,4,2,3.25,4,2.05,3.25,4.33
1524,1,1,2015/2016,13,28-Oct-15,1979923,10000,9997,4,0,2,3.4,3.75,2,3.6,3.4,1.85,3.5,3.9,2.05,3.5,3.3,2,3.5,3.3,2.05,3.6,3.4
1522,1,1,2015/2016,13,28-Oct-15,1979921,9985,8203,2,1,1.85,3.5,4.2,1.91,3.75,3.6,1.85,3.5,3.9,1.83,3.6,4,1.83,3.6,3.75,1.83,3.8,4
12908,10257,10257,2015/2016,10,28-Oct-15,2060448,8564,8533,1,0,1.67,3.6,5.5,1.7,3.6,5,1.7,3.6,4.7,1.67,3.5,5.5,1.7,3.5,5.5,1.7,3.6,6.25
1521,1,1,2015/2016,13,28-Oct-15,1979920,8342,1773,2,0,1.36,5,7.5,1.33,5,8.25,1.25,5.5,10.3,1.36,5,7.5,1.33,4.8,7.5,1.33,5.2,8
12910,10257,10257,2015/2016,10,28-Oct-15,2060450,8686,8600,3,1,1.4,4.33,8,1.42,4.33,7.25,1.4,4.4,7.3,1.4,4.5,7.5,1.4,4.5,8,1.36,5,10
12909,10257,10257,2015/2016,10,28-Oct-15,2060449,9875,8540,2,0,1.29,5.5,10,1.3,5,9.75,1.3,5,9,1.3,5.5,10,1.3,5.5,9.5,1.29,6,11
1527,1,1,2015/2016,13,29-Oct-15,1979926,8571,8635,1,1,5,3.6,1.7,4.5,3.5,1.78,4.2,3.5,1.8,4.5,3.75,1.73,4.6,3.5,1.7,4.8,3.8,1.7
12911,10257,10257,2015/2016,10,29-Oct-15,2060451,9882,8534,1,1,2.2,3.25,3.3,2.25,3.2,3.2,2.2,3.2,3.2,2.15,3.2,3.4,2.25,3.3,3.2,2.3,3.3,3.5
9975,7809,7809,2015/2016,11,30-Oct-15,2002188,9810,9823,0,0,15,8,1.17,14,7,1.2,12,5.5,1.22,17,7.5,1.17,17,7.5,1.15,17,8.5,1.15
19690,17642,17642,2015/2016,9,30-Oct-15,2015886,188163,9772,0,4,13,5.25,1.25,11,5,1.26,8.5,4.8,1.3,13,5.5,1.25,13,5.5,1.25,15,6,1.22
7465,4769,4769,2015/2016,12,30-Oct-15,1989894,9851,9847,0,1,7.5,4,1.5,7,3.9,1.5,7,4,1.45,6.5,3.8,1.5,7,4,1.5,8,4.33,1.5
24194,21518,21518,2015/2016,10,30-Oct-15,2030178,9783,9906,1,1,5.5,3.4,1.7,5.75,3.6,1.7,4.5,3.5,1.75,5.5,3.5,1.75,5,3.5,1.73,5.5,3.7,1.75
15434,13274,13274,2015/2016,11,30-Oct-15,1983362,9791,8525,2,1,1.75,3.8,4.33,1.83,3.5,4.1,1.9,3.4,3.5,1.8,3.6,4.2,1.8,3.5,4,1.8,3.9,4.4
1530,1,1,2015/2016,14,30-Oct-15,1979929,9987,9994,0,2,1.8,3.5,4.5,1.83,3.5,4.25,1.75,3.5,4.5,1.85,3.5,4,1.8,3.5,4,1.83,3.75,4.1
24189,21518,21518,2015/2016,10,31-Oct-15,2030173,8305,8634,0,2,10,5.75,1.29,8.75,5.5,1.3,8,5,1.33,9.5,5.5,1.3,9,5,1.33,11,6,1.3
15438,13274,13274,2015/2016,11,31-Oct-15,1983366,8526,8640,3,6,9,5.5,1.3,8,5.25,1.3,8.5,4.6,1.3,8,5.5,1.33,8,5.5,1.29,8.5,5.75,1.33
9974,7809,7809,2015/2016,11,31-Oct-15,2002187,8697,9789,1,3,7.5,5,1.4,7.75,4.75,1.4,7,4.6,1.4,7,4.75,1.4,7,5,1.4,7,5.4,1.4
1535,1,1,2015/2016,14,31-Oct-15,1979934,10001,8342,0,2,5,4,1.62,4.75,3.9,1.65,5,3.9,1.6,4.75,4,1.62,4.8,3.8,1.62,5,4.2,1.62
1534,1,1,2015/2016,14,31-Oct-15,1979933,1773,9991,0,2,5,3.6,1.7,4.6,3.75,1.72,5.1,3.6,1.65,4.5,3.75,1.73,4.75,3.6,1.67,4.6,3.9,1.7
7468,4769,4769,2015/2016,12,31-Oct-15,1989897,10242,9748,0,1,5.5,3.6,1.7,4.75,3.6,1.72,4.85,3.5,1.7,5.25,3.5,1.67,5.5,3.3,1.73,5.75,3.8,1.7
15437,13274,13274,2015/2016,11,31-Oct-15,1983365,10218,8277,0,3,4.75,3.6,1.73,4.75,3.4,1.75,4.1,3.7,1.7,4.33,3.8,1.75,4.2,3.8,1.7,4.5,4.1,1.75
4415,1729,1729,2015/2016,11,31-Oct-15,1988816,10003,9825,0,3,5,4,1.75,4.5,3.6,1.75,4.7,3.6,1.7,4.75,3.8,1.73,5,3.5,1.75,5,4,1.73
7460,4769,4769,2015/2016,12,31-Oct-15,1989889,6391,9827,2,0,4.2,3.4,1.95,4,3.25,1.95,3.9,3.35,1.9,4.33,3.4,1.85,4.2,3.25,1.95,4.6,3.4,1.95
4410,1729,1729,2015/2016,11,31-Oct-15,1988811,9826,10260,0,0,3.8,3.5,2.1,3.4,3.4,2.1,3.4,3.2,2.1,3.8,3.4,2.05,4,3,2.1,4,3.4,2.1
9977,7809,7809,2015/2016,11,31-Oct-15,2002190,8177,9788,1,4,3,3.3,2.4,2.8,3.2,2.5,2.65,3.3,2.5,2.8,3.25,2.4,2.9,3.2,2.5,2.88,3.5,2.45
21315,19694,19694,2015/2016,13,31-Oct-15,1990916,9938,8649,1,0,2.8,3.4,2.4,2.5,3.3,2.5,2.6,3.2,2.5,2.62,3.4,2.5,2.8,3.1,2.62,2.75,3.5,2.55
12919,10257,10257,2015/2016,11,31-Oct-15,2060469,8636,8686,1,0,2.9,3.3,2.5,2.9,3.3,2.5,2.6,3.2,2.6,2.75,3.25,2.5,2.8,3.1,2.62,2.88,3.3,2.6
21318,19694,19694,2015/2016,13,31-Oct-15,1990919,8597,9927,0,1,2.7,3.4,2.5,2.5,3.3,2.5,2.6,3.2,2.5,2.7,3.3,2.5,2.8,3.1,2.62,2.7,3.5,2.63
7459,4769,4769,2015/2016,12,31-Oct-15,1989888,7794,7819,1,0,2.9,3.1,2.6,2.85,3.2,2.65,2.6,3.2,2.6,2.9,3,2.5,2.9,3,2.62,3.1,3.2,2.6
4418,1729,1729,2015/2016,11,31-Oct-15,1988819,8659,8197,2,3,2.9,3.4,2.6,2.6,3.3,2.6,2.65,3.3,2.5,2.88,3.3,2.6,2.9,3,2.62,2.9,3.3,2.63
21319,19694,19694,2015/2016,13,31-Oct-15,1990920,8426,9860,0,4,2.5,3.5,2.63,2.65,3.3,2.4,2.7,3.2,2.4,2.6,3.2,2.7,2.7,3.1,2.7,2.55,3.4,2.8
9970,7809,7809,2015/2016,11,31-Oct-15,2002183,8721,8178,2,1,2.63,3.4,2.7,2.65,3.3,2.7,2.4,3.3,2.75,2.5,3.3,2.62,2.62,3.25,2.7,2.6,3.6,2.63
24192,21518,21518,2015/2016,10,31-Oct-15,2030176,8560,9910,2,3,2.7,3.2,2.75,2.7,3.2,2.75,2.6,3.2,2.6,2.5,3.25,2.7,2.7,3.1,2.7,2.75,3.3,2.75
21316,19694,19694,2015/2016,13,31-Oct-15,1990917,8429,8467,2,4,2.5,3.2,2.88,2.35,3.4,2.6,2.5,3.2,2.6,2.4,3.25,2.9,2.4,3.1,3.1,2.4,3.4,3
4417,1729,1729,2015/2016,11,31-Oct-15,1988818,9817,8654,2,0,2.6,3.4,2.9,2.6,3.2,2.7,2.6,3.2,2.6,2.5,3.4,2.9,2.62,3.1,2.8,2.55,3.3,3
9973,7809,7809,2015/2016,11,31-Oct-15,2002186,8406,9905,3,3,2.3,3.4,3.1,2.35,3.25,2.95,2.5,3.3,2.65,2.3,3.3,3,2.4,3.1,3.1,2.25,3.6,3.1
4413,1729,1729,2015/2016,11,31-Oct-15,1988814,10261,10194,0,0,2.4,3.4,3.2,2.4,3.3,3,2.5,3.3,2.65,2.4,3.4,3.1,2.4,3.1,3.1,2.38,3.4,3.25
24190,21518,21518,2015/2016,10,31-Oct-15,2030174,10205,8302,2,1,2.25,3.4,3.25,2.25,3.4,3.25,2.2,3.3,3.1,2.2,3.3,3.2,2.25,3.1,3.4,2.25,3.5,3.4
1533,1,1,2015/2016,14,31-Oct-15,1979932,9986,8573,1,1,2.1,3.5,3.3,2.2,3.4,3.1,2.2,3.3,3.1,2.1,3.3,3.4,2.15,3.3,3.1,2.1,3.5,3.4
9976,7809,7809,2015/2016,11,31-Oct-15,2002189,8722,8226,0,0,2.05,3.5,3.4,2.1,3.3,3.4,2.2,3.3,3.1,2.05,3.4,3.5,2.1,3.3,3.5,2.1,3.6,3.4
21317,19694,19694,2015/2016,13,31-Oct-15,1990918,8066,8284,1,1,2.05,3.25,3.75,2.05,3.25,3.3,2,3.3,3.3,2.1,3.4,3.3,2.15,3.25,3.5,2.15,3.5,3.5
7467,4769,4769,2015/2016,12,31-Oct-15,1989896,9941,10249,1,1,2.1,3.25,3.75,2.2,3.2,3.3,2.2,3.1,3.3,2.1,3.1,3.6,2.2,3.1,3.5,2.15,3.3,3.9
4409,1729,1729,2015/2016,11,31-Oct-15,1988810,8455,8650,1,3,2.1,3.5,3.75,2.1,3.3,3.4,2.1,3.2,3.4,2.1,3.4,3.75,2.1,3.2,3.75,2.1,3.4,3.9
15435,13274,13274,2015/2016,11,31-Oct-15,1983363,8674,6413,2,0,1.91,3.6,3.75,1.95,3.4,3.6,1.9,3.4,3.5,1.95,3.6,3.6,2,3.5,3.3,2,3.8,3.6
7461,4769,4769,2015/2016,12,31-Oct-15,1989890,9747,8689,2,2,2,3.3,4,2.05,3.2,3.7,2.1,3.15,3.45,1.95,3.3,3.8,2.05,3.2,3.8,2.05,3.4,4
9969,7809,7809,2015/2016,11,31-Oct-15,2002182,10189,8234,1,1,1.8,3.5,4.75,1.83,3.5,4.6,1.8,3.5,4.2,1.8,3.4,4.5,1.85,3.4,4.5,1.83,3.75,4.4
1531,1,1,2015/2016,14,31-Oct-15,1979930,8203,8475,2,0,1.53,4.33,5.5,1.55,4,5.75,1.65,3.6,5.1,1.55,4,5.75,1.6,3.8,5,1.55,4.2,5.75
7466,4769,4769,2015/2016,12,31-Oct-15,1989895,9853,9837,3,0,1.62,3.8,6,1.62,3.7,5.5,1.6,3.6,5.6,1.6,3.8,5.75,1.67,3.6,5.5,1.62,4,6.5
12920,10257,10257,2015/2016,11,31-Oct-15,2060470,9885,9804,2,1,1.57,3.8,6.5,1.57,3.5,6.75,1.65,3.6,5.1,1.53,3.6,7,1.6,3.4,7,1.53,3.9,7.5
19689,17642,17642,2015/2016,9,31-Oct-15,2015885,10264,9807,4,0,1.5,4,6.5,1.53,3.75,6.25,1.55,3.7,5.4,1.48,3.8,7.5,1.53,3.8,7,1.5,4.1,7.5
21314,19694,19694,2015/2016,13,31-Oct-15,1990915,9925,8485,3,1,1.4,5,6.5,1.4,4.5,6,1.45,3.9,6.5,1.4,4.5,6.5,1.44,4.5,7,1.45,4.8,7
24193,21518,21518,2015/2016,10,31-Oct-15,2030177,10267,8581,3,0,1.44,4.5,7.5,1.45,4.1,7.5,1.4,4.4,7.3,1.44,4.2,7.5,1.44,4.2,8,1.45,4.6,8.5
15436,13274,13274,2015/2016,11,31-Oct-15,1983364,8593,9803,6,0,1.22,6.5,11,1.22,5.75,11,1.25,5,9.5,1.22,6,13,1.2,6,11,1.22,6.5,15
4412,1729,1729,2015/2016,11,31-Oct-15,1988813,8456,9850,2,1,1.29,6,12,1.28,5.75,9,1.22,5.5,12,1.29,6,11,1.29,5,12,1.29,6.25,11.5
19691,17642,17642,2015/2016,9,31-Oct-15,2015887,9768,7842,1,0,1.2,6,15,1.22,5.75,12,1.25,5,10,1.22,6,13,1.22,6,13,1.22,6,15
24191,21518,21518,2015/2016,10,31-Oct-15,2030175,8633,8306,3,1,1.09,11,23,1.1,9.25,18,1.05,11,25,1.1,10,26,1.1,9,26,1.1,12,31
15439,13274,13274,2015/2016,11,1-Nov-15,1983367,10217,10235,1,0,5,3.6,1.7,4.75,3.5,1.7,4.1,3.7,1.7,4.5,3.8,1.73,4.2,3.75,1.7,4.6,4,1.75
12918,10257,10257,2015/2016,11,1-Nov-15,2060468,10233,9875,0,0,4.5,3.6,1.83,4.6,3.25,1.83,3.8,3.45,1.9,4.33,3.5,1.8,4.5,3.4,1.85,4.8,3.6,1.8
1536,1,1,2015/2016,14,1-Nov-15,1979935,9997,9985,1,0,3.4,3.5,2.05,3.25,3.5,2.1,3.3,3.3,2.1,3.2,3.5,2.15,3,3.4,2.15,3.2,3.6,2.15
7463,4769,4769,2015/2016,12,1-Nov-15,1989892,9830,8592,0,1,4,3.1,2.1,3.5,3.2,2.1,3.45,3.15,2.1,3.8,3.1,2.05,3.8,3,2.15,4,3.25,2.15
24196,21518,21518,2015/2016,10,1-Nov-15,2030180,8603,8315,1,3,3.25,3.25,2.3,3.2,3,2.35,2.9,3.3,2.3,3.1,3.25,2.25,3.2,3.2,2.3,3.4,3.4,2.3
